job_title,job_skills
junior_hardware_engineer,circuit_design component_selection multimeter altium_designer pcb_design soldering
software_engineer,javascript git agile_methodology react linux object_oriented_programming unit_testing
junior_data_scientist,sql pandas data_visualization jupyter_notebook
data_analyst,power_bi r_programming statistics business_intelligence data_visualization google_analytics
data_scientist,jupyter_notebook data_visualization natural_language_processing python_programming
junior_embedded_engineer,uart_spi_i2c hardware_interfacing debugging rtos_basics
junior_data_scientist,python_programming sql git numpy
database_administrator,database_design database_security oracle stored_procedures replication
junior_data_analyst,data_cleaning python_programming tableau google_analytics
mobile_developer,git java_programming android_development react_native ios_development
it_support_specialist,active_directory documentation customer_support windows_os software_installation
it_support_specialist,linux ticketing_systems windows_os documentation software_installation networking_basics
data_analyst,sql google_analytics tableau power_bi data_modeling
data_scientist,natural_language_processing pandas tensorflow
devops_engineer,monitoring ci_cd networking azure shell_scripting
cloud_engineer,kubernetes networking azure linux
security_engineer,linux vulnerability_assessment secure_coding firewalls network_security encryption
qa_engineer,pytest regression_testing bug_reporting test_planning manual_testing git api_testing
junior_data_engineer,nosql sql cloud_computing
junior_software_engineer,python_programming agile_methodology debugging html_css basic_algorithms unit_testing sql
release_engineer,linux version_control git
embedded_systems_engineer,rtos microcontrollers assembly_language
cybersecurity_analyst,penetration_testing ethical_hacking vulnerability_assessment compliance incident_response
ui_ux_designer,wireframing accessibility prototyping information_architecture
junior_devops_engineer,git docker monitoring aws cloud_computing networking_basics
devops_engineer,linux monitoring shell_scripting security_practices gcp git
backend_developer,rest_api node_js linux message_queues microservices java_programming git
junior_devops_engineer,docker cloud_computing git ci_cd
full_stack_developer,rest_api node_js git sql ci_cd
bi_developer,data_warehousing python_programming tableau etl reporting data_modeling business_intelligence
cybersecurity_analyst,firewalls vulnerability_assessment encryption
data_scientist,deep_learning sql data_analysis feature_engineering
mobile_developer,android_development mobile_ui_design git flutter
bi_developer,business_intelligence power_bi data_warehousing
frontend_developer,figma angular vue_js javascript
cybersecurity_analyst,firewalls network_security linux ethical_hacking vulnerability_assessment risk_assessment python_programming
systems_administrator,patch_management active_directory monitoring docker virtualization
cloud_engineer,ci_cd aws terraform gcp kubernetes infrastructure_as_code
firmware_engineer,hardware_interfacing version_control rtos embedded_systems microcontrollers
test_engineer,regression_testing automated_testing bug_reporting oscilloscope manual_testing hardware_testing test_planning
junior_data_analyst,excel statistics sql reporting data_cleaning google_analytics
firmware_engineer,debugging c_plus_plus microcontrollers version_control hardware_interfacing
cloud_engineer,terraform monitoring docker kubernetes gcp
cybersecurity_analyst,compliance incident_response linux python_programming firewalls network_security
release_engineer,shell_scripting jenkins version_control build_automation
software_engineer,typescript ci_cd rest_api debugging
cybersecurity_analyst,vulnerability_assessment firewalls ethical_hacking risk_assessment incident_response network_security encryption
full_stack_developer,docker rest_api linux sql ci_cd
cloud_support_engineer,docker ticketing_systems networking troubleshooting monitoring customer_support azure
software_engineer,debugging sql rest_api
junior_hardware_engineer,altium_designer component_selection multimeter circuit_design oscilloscope
systems_administrator,security_practices monitoring docker shell_scripting
junior_mobile_developer,debugging java_programming git kotlin swift rest_api
hardware_engineer,oscilloscope fpga schematic_capture multimeter
backend_developer,rest_api api_design docker
data_engineer,data_pipelines git linux airflow kafka
release_engineer,docker version_control git kubernetes
firmware_engineer,embedded_systems firmware_development rtos c_programming
cloud_engineer,aws kubernetes docker security_practices linux
rf_engineer,pcb_design c_programming oscilloscope matlab wireless_communication
technical_support_engineer,networking_basics documentation ticketing_systems python_programming scripting troubleshooting api_testing
fpga_engineer,verilog debugging timing_analysis vhdl c_programming
machine_learning_engineer,pytorch rest_api git python_programming deep_learning kubernetes
test_engineer,oscilloscope automated_testing manual_testing bug_reporting documentation regression_testing
junior_software_engineer,git agile_methodology data_structures python_programming react object_oriented_programming
cloud_engineer,infrastructure_as_code ci_cd monitoring
junior_network_engineer,dhcp networking cisco dns tcp_ip routing_switching troubleshooting
junior_embedded_engineer,microcontrollers uart_spi_i2c hardware_interfacing oscilloscope
qa_engineer,agile_methodology api_testing git
cloud_support_engineer,monitoring troubleshooting customer_support ticketing_systems azure networking
scrum_master,kanban sprint_planning agile_methodology team_facilitation jira retrospectives stakeholder_communication
database_administrator,database_security sql database_design replication performance_tuning linux postgresql
firmware_engineer,version_control hardware_interfacing c_plus_plus debugging
junior_data_analyst,sql excel reporting data_visualization
it_support_specialist,windows_os linux software_installation
test_engineer,python_programming automated_testing test_planning documentation
security_engineer,secure_coding linux firewalls network_security penetration_testing siem encryption
data_analyst,r_programming data_cleaning google_analytics power_bi sql data_visualization
bi_developer,reporting tableau data_warehousing data_modeling
cloud_engineer,ci_cd security_practices gcp kubernetes monitoring docker
mobile_developer,flutter java_programming kotlin android_development debugging git
firmware_engineer,embedded_systems firmware_development debugging rtos c_programming
